query_id	doc_id	doc_score
11      	104   	1.448    
11      	12    	1.443    
11      	787   	1.443    
11      	957   	1.443    
11      	1293  	1.443    
11      	577   	1.439    
11      	726   	1.439    
11      	798   	1.439    
11      	731   	1.437    
11      	1370  	1.425    
11      	734   	1.413    
11      	404   	1.412    
11      	155   	1.408    
11      	1321  	1.408    
11      	458   	1.401    
11      	746   	1.396    
11      	1047  	1.388    
11      	869   	1.387    
11      	344   	1.381    
11      	1379  	1.381    
11      	504   	1.378    
11      	218   	1.372    
11      	730   	1.371    
11      	606   	1.367    
11      	831   	1.361    
11      	395   	1.356    
11      	835   	1.356    
11      	1089  	1.356    
11      	836   	1.355    
11      	260   	1.354    
11      	1194  	1.354    
11      	1337  	1.354    
11      	496   	1.353    
11      	143   	1.341    
11      	845   	1.341    
11      	5     	1.338    
11      	258   	1.338    
11      	268   	1.338    
11      	289   	1.338    
11      	497   	1.338    
11      	644   	1.338    
11      	648   	1.338    
11      	852   	1.338    
11      	1136  	1.338    
11      	1137  	1.338    
11      	1148  	1.338    
11      	1224  	1.338    
11      	903   	1.335    
11      	552   	1.323    
11      	810   	1.323    
11      	1185  	1.323    
11      	428   	1.316    
11      	1352  	1.316    
11      	33    	1.309    
11      	163   	1.309    
11      	285   	1.309    
11      	293   	1.309    
11      	441   	1.309    
11      	449   	1.309    
11      	583   	1.309    
11      	827   	1.309    
11      	887   	1.309    
11      	896   	1.309    
11      	908   	1.309    
11      	909   	1.309    
11      	937   	1.309    
11      	627   	1.3      
11      	987   	1.3      
11      	1107  	1.299    
11      	1208  	1.299    
11      	527   	1.29     
11      	369   	1.279    
11      	1382  	1.273    
11      	1043  	1.271    
11      	442   	1.27     
11      	500   	1.27     
11      	319   	1.262    
11      	1312  	1.262    
11      	786   	1.261    
11      	565   	1.257    
11      	342   	1.253    
11      	366   	1.253    
11      	700   	1.249    
11      	115   	1.248    
11      	375   	1.248    
11      	56    	1.244    
11      	381   	1.242    
11      	23    	1.229    
11      	84    	1.229    
11      	90    	1.229    
11      	118   	1.229    
11      	167   	1.229    
11      	199   	1.229    
11      	267   	1.229    
11      	294   	1.229    
11      	380   	1.229    
11      	446   	1.229    
11      	591   	1.229    
11      	1110  	1.229    
11      	1343  	1.229    
11      	4     	1.226    
11      	365   	1.226    
11      	379   	1.226    
11      	424   	1.226    
11      	537   	1.226    
11      	1055  	1.226    
11      	1087  	1.226    
11      	1129  	1.226    
11      	917   	1.224    
11      	568   	1.219    
11      	569   	1.219    
11      	1391  	1.219    
11      	57    	1.207    
11      	9     	1.204    
11      	68    	1.204    
11      	89    	1.204    
11      	101   	1.204    
11      	280   	1.204    
11      	397   	1.204    
11      	548   	1.204    
11      	562   	1.204    
11      	581   	1.204    
11      	701   	1.204    
11      	717   	1.204    
11      	748   	1.204    
11      	758   	1.204    
11      	812   	1.204    
11      	972   	1.204    
11      	1009  	1.204    
11      	1039  	1.204    
11      	1077  	1.204    
11      	1236  	1.204    
11      	1260  	1.204    
11      	1271  	1.204    
11      	322   	1.183    
11      	1320  	1.183    
11      	207   	1.162    
11      	330   	1.162    
11      	612   	1.162    
11      	739   	1.162    
11      	741   	1.162    
11      	926   	1.162    
11      	140   	1.161    
11      	142   	1.161    
11      	650   	1.161    
11      	657   	1.161    
11      	266   	1.148    
11      	64    	1.13     
11      	16    	1.114    
11      	339   	1.114    
11      	356   	1.114    
11      	392   	1.114    
11      	481   	1.114    
11      	483   	1.114    
11      	550   	1.114    
11      	563   	1.114    
11      	613   	1.114    
11      	668   	1.114    
11      	670   	1.114    
11      	705   	1.114    
11      	728   	1.114    
11      	760   	1.114    
11      	1187  	1.114    
11      	1232  	1.114    
11      	1241  	1.114    
11      	1285  	1.114    
11      	1288  	1.114    
11      	1291  	1.114    
11      	425   	1.104    
11      	193   	1.092    
11      	310   	1.092    
11      	608   	1.092    
11      	185   	1.088    
11      	214   	1.088    
11      	283   	1.088    
11      	526   	1.088    
11      	573   	1.088    
11      	621   	1.088    
11      	638   	1.088    
11      	712   	1.088    
11      	1012  	1.088    
11      	1323  	1.088    
11      	732   	1.084    
11      	14    	1.077    
11      	445   	1.077    
11      	1197  	1.077    
11      	1265  	1.069    
11      	1002  	1.061    
11      	1119  	1.061    
11      	1294  	1.061    
11      	248   	1.056    
11      	595   	1.056    
11      	692   	1.056    
11      	694   	1.056    
11      	857   	1.056    
11      	913   	1.056    
11      	974   	1.056    
11      	1006  	1.056    
11      	1189  	1.056    
11      	1257  	1.056    
11      	1276  	1.056    
11      	350   	1.049    
11      	980   	1.049    
11      	39    	1.038    
11      	65    	1.038    
11      	1220  	1.038    
11      	320   	1.035    
11      	551   	1.035    
11      	1029  	1.035    
11      	1138  	1.035    
11      	172   	1.024    
11      	658   	1.024    
11      	921   	1.024    
11      	1190  	1.024    
11      	1253  	1.024    
11      	411   	1.015    
11      	439   	1.015    
11      	1182  	1.006    
11      	990   	0.99     
11      	81    	0.984    
11      	87    	0.984    
11      	114   	0.984    
11      	256   	0.984    
11      	336   	0.984    
11      	403   	0.984    
11      	406   	0.984    
11      	585   	0.984    
11      	855   	0.984    
11      	998   	0.984    
11      	1233  	0.984    
11      	1273  	0.984    
11      	1281  	0.984    
11      	1376  	0.984    
11      	246   	0.979    
11      	736   	0.979    
11      	1053  	0.979    
11      	1083  	0.979    
11      	191   	0.978    
11      	117   	0.976    
11      	985   	0.964    
11      	15    	0.954    
11      	45    	0.954    
11      	77    	0.954    
11      	83    	0.954    
11      	96    	0.954    
11      	98    	0.954    
11      	108   	0.954    
11      	123   	0.954    
11      	153   	0.954    
11      	159   	0.954    
11      	168   	0.954    
11      	173   	0.954    
11      	204   	0.954    
11      	206   	0.954    
11      	210   	0.954    
11      	226   	0.954    
11      	227   	0.954    
11      	237   	0.954    
11      	243   	0.954    
11      	274   	0.954    
11      	297   	0.954    
11      	313   	0.954    
11      	323   	0.954    
11      	391   	0.954    
11      	396   	0.954    
11      	465   	0.954    
11      	466   	0.954    
11      	516   	0.954    
11      	536   	0.954    
11      	538   	0.954    
11      	560   	0.954    
11      	620   	0.954    
11      	623   	0.954    
11      	626   	0.954    
11      	683   	0.954    
11      	698   	0.954    
11      	720   	0.954    
11      	722   	0.954    
11      	764   	0.954    
11      	811   	0.954    
11      	822   	0.954    
11      	840   	0.954    
11      	844   	0.954    
11      	849   	0.954    
11      	861   	0.954    
11      	871   	0.954    
11      	881   	0.954    
11      	901   	0.954    
11      	904   	0.954    
11      	950   	0.954    
11      	951   	0.954    
11      	955   	0.954    
11      	1017  	0.954    
11      	1028  	0.954    
11      	1101  	0.954    
11      	1103  	0.954    
11      	1104  	0.954    
11      	1155  	0.954    
11      	1161  	0.954    
11      	1172  	0.954    
11      	1195  	0.954    
11      	1210  	0.954    
11      	1213  	0.954    
11      	1240  	0.954    
11      	1243  	0.954    
11      	1325  	0.954    
11      	1335  	0.954    
11      	1377  	0.954    
11      	1381  	0.954    
11      	1399  	0.954    
11      	171   	0.947    
11      	235   	0.947    
11      	253   	0.947    
11      	415   	0.947    
11      	805   	0.947    
11      	806   	0.947    
11      	1114  	0.947    
11      	1203  	0.947    
11      	1278  	0.947    
11      	1364  	0.947    
11      	307   	0.945    
11      	660   	0.944    
11      	477   	0.917    
11      	611   	0.917    
11      	1184  	0.915    
11      	60    	0.907    
11      	145   	0.907    
11      	281   	0.907    
11      	362   	0.907    
11      	390   	0.907    
11      	448   	0.907    
11      	455   	0.907    
11      	574   	0.907    
11      	695   	0.907    
11      	706   	0.907    
11      	930   	0.907    
11      	936   	0.907    
11      	963   	0.907    
11      	982   	0.907    
11      	1013  	0.907    
11      	1052  	0.907    
11      	1088  	0.907    
11      	1255  	0.907    
11      	1333  	0.907    
11      	111   	0.903    
11      	131   	0.903    
11      	255   	0.903    
11      	306   	0.903    
11      	784   	0.903    
11      	962   	0.903    
11      	1383  	0.903    
11      	71    	0.887    
11      	178   	0.887    
11      	233   	0.887    
11      	291   	0.887    
11      	331   	0.887    
11      	345   	0.887    
11      	482   	0.887    
11      	800   	0.887    
11      	807   	0.887    
11      	1151  	0.887    
11      	1160  	0.887    
11      	1315  	0.887    
11      	475   	0.885    
11      	515   	0.885    
11      	754   	0.885    
11      	944   	0.885    
11      	1251  	0.885    
11      	54    	0.857    
11      	325   	0.857    
11      	412   	0.857    
11      	454   	0.857    
11      	489   	0.857    
11      	586   	0.857    
11      	630   	0.857    
11      	765   	0.857    
11      	829   	0.857    
11      	853   	0.857    
11      	1041  	0.857    
11      	1073  	0.857    
11      	1074  	0.857    
11      	1297  	0.857    
11      	92    	0.803    
11      	588   	0.803    
11      	231   	0.802    
11      	352   	0.802    
11      	460   	0.802    
11      	461   	0.802    
11      	493   	0.802    
11      	582   	0.802    
11      	616   	0.802    
11      	753   	0.802    
11      	766   	0.802    
11      	872   	0.802    
11      	988   	0.802    
11      	1070  	0.802    
11      	1079  	0.802    
11      	1082  	0.802    
11      	1134  	0.802    
11      	1199  	0.802    
11      	1221  	0.802    
11      	1259  	0.802    
11      	1347  	0.802    
11      	1366  	0.802    
11      	1368  	0.802    
11      	1374  	0.802    
11      	85    	0.778    
11      	119   	0.778    
11      	161   	0.778    
11      	175   	0.778    
11      	212   	0.778    
11      	265   	0.778    
11      	311   	0.778    
11      	384   	0.778    
11      	469   	0.778    
11      	503   	0.778    
11      	674   	0.778    
11      	693   	0.778    
11      	793   	0.778    
11      	794   	0.778    
11      	803   	0.778    
11      	949   	0.778    
11      	993   	0.778    
11      	1010  	0.778    
11      	1127  	0.778    
11      	1128  	0.778    
11      	1153  	0.778    
11      	1212  	0.778    
11      	1230  	0.778    
11      	1247  	0.778    
11      	1267  	0.778    
11      	1298  	0.778    
11      	1317  	0.778    
11      	1318  	0.778    
11      	1329  	0.778    
11      	1367  	0.778    
11      	542   	0.762    
11      	99    	0.732    
11      	579   	0.732    
11      	833   	0.732    
11      	997   	0.732    
11      	1042  	0.732    
11      	1209  	0.732    
11      	181   	0.686    
11      	389   	0.686    
11      	578   	0.686    
11      	587   	0.686    
11      	607   	0.686    
11      	672   	0.686    
11      	769   	0.686    
11      	899   	0.686    
11      	933   	0.686    
11      	1031  	0.686    
11      	1068  	0.686    
11      	1173  	0.686    
11      	1217  	0.686    
11      	1279  	0.686    
11      	1283  	0.686    
11      	1295  	0.686    
11      	1380  	0.686    
11      	1398  	0.686    
11      	1193  	0.649    
11      	702   	0.622    
11      	1078  	0.622    
11      	1373  	0.622    
11      	996   	0.604    
11      	1081  	0.604    
11      	1085  	0.604    
11      	1109  	0.604    
11      	1     	0.602    
11      	26    	0.602    
11      	46    	0.602    
11      	75    	0.602    
11      	130   	0.602    
11      	220   	0.602    
11      	347   	0.602    
11      	363   	0.602    
11      	374   	0.602    
11      	385   	0.602    
11      	388   	0.602    
11      	398   	0.602    
11      	409   	0.602    
11      	414   	0.602    
11      	429   	0.602    
11      	432   	0.602    
11      	451   	0.602    
11      	462   	0.602    
11      	480   	0.602    
11      	532   	0.602    
11      	533   	0.602    
11      	554   	0.602    
11      	584   	0.602    
11      	599   	0.602    
